"Category does not contain specified product","Категорията не съдържа посочените продукти",module,Magento_Catalog
"Could not save product ""%product"" with position %position to category %category","Не може да се запише продукт ""%product"" с позиция %position в категория %category",module,Magento_Catalog
"Operation do not allow to move a parent category to any of children category","Действието не позволява преместването на родителска категория под дъщерна такава",module,Magento_Catalog
"Could not move category","Категорията не може да се премести",module,Magento_Catalog
"Could not save category: %1","Не може да се премести категорията: %1",module,Magento_Catalog
"Cannot delete category with id %1","Не може да се изтрие категория с id %1",module,Magento_Catalog
"-- Please Select a Category --","-- Изберете Категория --",module,Magento_Catalog
"Grid Only","Само Мрежа",module,Magento_Catalog
"List Only","Само Списък",module,Magento_Catalog
"Grid (default) / List","Мрежа (стандартно) / Списък",module,Magento_Catalog
"List (default) / Grid","Списък (стандартно) / Мрежа",module,Magento_Catalog
"Automatic (equalize price ranges)","Автоматично (приравнява ценовите нива)",module,Magento_Catalog
"Automatic (equalize product counts)","Автоматично (приравнява количествата продукти)",module,Magento_Catalog
Manual,Ръчно,module,Magento_Catalog
Fixed,Фиксирано,module,Magento_Catalog
Percent,Процент,module,Magento_Catalog
"-- Please select --","-- Изберете --",module,Magento_Catalog
"Product Thumbnail Itself","Самите Икони на Продукти",module,Magento_Catalog
"Parent Product Thumbnail","Икона на Родителския Продукт",module,Magento_Catalog
"12h AM/PM","12h AM/PM",module,Magento_Catalog
24h,24h,module,Magento_Catalog
Stretch,Разтягане,module,Magento_Catalog
Tile,Заглавие,module,Magento_Catalog
Top/Left,Горе/Ляво,module,Magento_Catalog
Top/Right,Горе/Дясно,module,Magento_Catalog
Bottom/Left,Долу/Ляво,module,Magento_Catalog
Bottom/Right,Долу/Дясно,module,Magento_Catalog
Center,Център,module,Magento_Catalog
"%1 doesn't extends \Magento\Framework\Model\AbstractModel","%1 не разширява \Magento\Framework\Model\AbstractModel",module,Magento_Catalog
"Something went wrong while saving the file(s).","Нещо не е наред при запис на файл(ове).",module,Magento_Catalog
"File can not be saved to the destination folder.","Фйлът не може да се запише в посочената Папка.",module,Magento_Catalog
"Unknown EAV indexer type ""%1"".","Непознат EAV indexer тип ""%1"".",module,Magento_Catalog
"We can't rebuild the index for an undefined product.",Не може да изградим индеж за недефиниран продукт,module,Magento_Catalog
"Bad value was supplied.","Зададена е некоректна стойност.",module,Magento_Catalog
"The Flat Catalog module has a limit of %2$d filterable and/or sortable attributes.Currently there are %1$d of them.Please reduce the number of filterable/sortable attributes in order to use this module","Модулът ПлосъкКаталог има лимит от %2$d атрибути за филтриране/сортиране. В момента има %1$d от тях. Намалете броя на атрибутите за филтриране/сортиранеза да може да използвате този модул",module,Magento_Catalog
"Unsupported product type ""%1"".","Неподдържан тип продукт ""%1"".",module,Magento_Catalog
"Please correct the category.","Моля коригирайте категорията.",module,Magento_Catalog
"Must be category model instance or its id.","Трябва да бъде инстанция на модел или неговото id.",module,Magento_Catalog
"The attribute model is not defined.","Моделът атрибут не е дефиниран.",module,Magento_Catalog
Category,Категория,module,Magento_Catalog
"%1 - %2","%1 - %2",module,Magento_Catalog
"%1 was not found in algorithms","%1 го няма в алгоритмите",module,Magento_Catalog
"%1 doesn't extend \Magento\Catalog\Model\Layer\Filter\Dynamic\AlgorithmInterface","%1 не разширява \Magento\Catalog\Model\Layer\Filter\Dynamic\AlgorithmInterface",module,Magento_Catalog
"%1 doesn't extends \Magento\Catalog\Model\Layer\Filter\AbstractFilter","%1 не разширява \Magento\Catalog\Model\Layer\Filter\AbstractFilter",module,Magento_Catalog
"The filter must be an object. Please set the correct filter.","Филтърът трябва да е обект. Задайте коректен филтър.",module,Magento_Catalog
"Clear Price","Чиста Цена",module,Magento_Catalog
"%1 and above","%1 и повече",module,Magento_Catalog
"The filters must be an array.","Филтрите трябава да са масив.",module,Magento_Catalog
"Product was not registered","Продуктът не е регистриран",module,Magento_Catalog
"Store was not registered","Складът не е регистриран",module,Magento_Catalog
"Group price must be a number greater than 0.","Груповата цена трябва да е число по-голямо от 0.",module,Magento_Catalog
"Media Gallery converter should be an instance of EntryConverterInterface.","Конвертерът на Медия Галерията трябва да е инстанция на EntryConverterInterface.",module,Magento_Catalog
"There is no MediaGalleryEntryConverter for given type","Няма MediaGalleryEntryConverter за зададения тип",module,Magento_Catalog
"Please enter a number 0 or greater in this field.","В това поле въведете число 0 или по-голямо.",module,Magento_Catalog
"The value of attribute ""%1"" must be set","Стойността на атрибута ""%1"" трябва да е оределена",module,Magento_Catalog
"SKU length should be %1 characters maximum.","Дължината на SKU трябва да е максимум %1 символа.",module,Magento_Catalog
"Please enter a valid number in this field.","Моля въведете валидно число за това поле.",module,Magento_Catalog
"We found a duplicate website, tier price, customer group and quantity.","Намерихме Дубликат: сайт, редова цена, потребителска група и количество.",module,Magento_Catalog
"Invalid option id %1","Невалиден id на опция %1",module,Magento_Catalog
"Can not create attribute set based on non product attribute set.","Не може да се създаде Група атрибути основана на Група атрибути за нещо различно от продукти.",module,Magento_Catalog
"Can not create attribute set based on not existing attribute set","Не може да се създаде Група атрибути основана на несъществуваща Група атрибути",module,Magento_Catalog
"Provided Attribute set non product Attribute set.","Посочената Група атрибути не е Продуктова Група атрибути.",module,Magento_Catalog
"Use config","Използвай конфигурацията",module,Magento_Catalog
Enabled,Активирано,module,Magento_Catalog
Disabled,Деактивирано,module,Magento_Catalog
"Attribute Set already exists.","Групата атрибути вече съществува.",module,Magento_Catalog
"We couldn't copy file %1. Please delete media with non-existing images and try again.","Не може да копираме файла %1. Премахнете медияата в която няма изображения и опитайте пак.",module,Magento_Catalog
"The image content is not valid.","Съдържанието на изображението е невалидно.",module,Magento_Catalog
"Cannot save product.","Продуктът не може да се запише.",module,Magento_Catalog
"Failed to save new media gallery entry.","Не може да се запише новото в медия галерията.",module,Magento_Catalog
"There is no image with provided ID.","Нчма изображения с посоченото ID.",module,Magento_Catalog
"Such product doesn't exist","Такъв продукт не съществува",module,Magento_Catalog
"Such image doesn't exist","Такова изображение не съществува",module,Magento_Catalog
"The image does not exist.","изображението не съществува.",module,Magento_Catalog
"Please correct the image file type.","Моля коригирайте типа файл на изображението.",module,Magento_Catalog
"We couldn't move this file: %1.","Не може да преместим този файл: %1.",module,Magento_Catalog
"We can't find the image file.","Не намираме файла на изображението.",module,Magento_Catalog
"The option type to get group instance is incorrect.","Типа опция за извличане на груповата инстанция е невалиден.",module,Magento_Catalog
"Select type options required values rows.","Изберете необходимите редове със стойност иза типовете опции.",module,Magento_Catalog
"ProductSku should be specified","ProductSku трябва да е посочено",module,Magento_Catalog
"Could not remove custom option","Не може да с епремахне Създадена опция",module,Magento_Catalog
"Please specify date required option(s).","Моля посочете изискваната(ите) опция/опции за дата.",module,Magento_Catalog
"Please specify time required option(s).","Моля посочете изискваната(ите) опция/опции за време.",module,Magento_Catalog
"Please specify product's required option(s).","Моля посочете изискваната(ите) опция/опции за продукт.",module,Magento_Catalog
"The option instance type in options group is incorrect.","Типа на инстанцията на опцията в групата опции е некоректен.",module,Magento_Catalog
"The product instance type in options group is incorrect.","Типа на инстанцията на продукта в групата опции е некоректен.",module,Magento_Catalog
"The configuration item option instance in options group is incorrect.","Типа на инстанцията на конфигурационна единица в групата опции е некоректен.",module,Magento_Catalog
"The configuration item instance in options group is incorrect.","Типа на инстанцията на конфигурацията в групата опции е некоректен.",module,Magento_Catalog
"The BuyRequest instance in options group is incorrect.","Инстанцията на BuyRequest в групата опции е некоректna.",module,Magento_Catalog
"We can't add the product to the cart because of an option validation issue.","Не може да добавим продукта в кошницата поради неуспешна валидация на опциите.",module,Magento_Catalog
"%1 doesn't extends \Magento\Catalog\Model\Product\Option\Type\DefaultType","%1 не разширява \Magento\Catalog\Model\Product\Option\Type\DefaultType",module,Magento_Catalog
"The file options format is not valid.","Форматът на опция на файл е невалиден.",module,Magento_Catalog
px.,пкс.,module,Magento_Catalog
"The file '%1' for '%2' has an invalid extension.","Файлът '%1' за '%2' има невалидно разширение.",module,Magento_Catalog
"The maximum allowed image size for '%1' is %2x%3 px.","Максималния позволен размер за изображение за '%1' е %2x%3 пкс.",module,Magento_Catalog
"The file '%1' you uploaded is larger than the %2 megabytes allowed by our server.","Файлът '%1', който изпратихте надвишава %2 мегабайта позволено от сървъра.",module,Magento_Catalog
"The file '%1' is empty. Please choose another one","Файлът '%1' е празен. Изберете друг",module,Magento_Catalog
"The file '%1' is invalid. Please choose another one","Файлът '%1' е невалиден. Изберете друг",module,Magento_Catalog
"File '%1' is not an image.","Файлът '%1' не е изображение.",module,Magento_Catalog
"Validation failed. Required options were not filled or the file was not uploaded.","Проверката се провали. Необходимите опции не за попълнени или файлът не е изпратен.",module,Magento_Catalog
"The file you uploaded is larger than %1 Megabytes allowed by server","Файлът, който изпратихте надвишава %2 мегабайта позволено от сървъра",module,Magento_Catalog
"Option required.",Опцията е необходима,module,Magento_Catalog
"The file is empty. Please choose another one","Файлът е празен. Изберете друг",module,Magento_Catalog
"Some of the selected item options are not currently available.","Някои от избраните опции са недостъпни в момента.",module,Magento_Catalog
"The text is too long.","Текстът е много дълъг.",module,Magento_Catalog
"This product doesn't have tier price","Този продукт няма Редова Цена",module,Magento_Catalog
"Product hasn't group price with such data: customerGroupId = '%1', website = %2, qty = %3","Няма групова цена за прдукт с данни: IDклиентскаГрупа = '%1', сайт = %2, количество = %3",module,Magento_Catalog
"Invalid data provided for tier_price","Невалидни данни посочени за РедоваЦена",module,Magento_Catalog
"Please provide valid data","Задайте валидни данни",module,Magento_Catalog
"Values of following attributes are invalid: %1","Стойностите за атрибута:%1 са невалидни.",module,Magento_Catalog
"Could not save group price","Не може да се запише групова цена",module,Magento_Catalog
"We can't create writeable directory ""%1"".","Не може да създадем записваема папка ""%1"".",module,Magento_Catalog
"The file upload failed.","Изпращането на файла се провали.",module,Magento_Catalog
"The product has required options.","Продуктът има изисквани опции.",module,Magento_Catalog
"Something went wrong while processing the request.","Нещо не е наред при обработката на заявката",module,Magento_Catalog
"%1 doesn't extends \Magento\Catalog\Model\Product\Type\AbstractType","%1 не разширява \Magento\Catalog\Model\Product\Type\AbstractType",module,Magento_Catalog
"%1 doesn't extends \Magento\Catalog\Model\Product\Type\Price","%1 не разширява \Magento\Catalog\Model\Product\Type\Price",module,Magento_Catalog
"Not Visible Individually","Индивидуално невидим",module,Magento_Catalog
Search,Търсене,module,Magento_Catalog
"Catalog, Search","Каталог, Търсене",module,Magento_Catalog
"Something went wrong while removing products from the websites.","Нещо не е наред при премахване на продуктите от сайта.",module,Magento_Catalog
"Something went wrong while adding products to websites.","Нещо не е наред при добавяне на продуктите към сайта.",module,Magento_Catalog
"Group with id ""%1"" does not exist.","Група с id ""%1"" не съществува.",module,Magento_Catalog
"Attribute group that contains system attributes can not be deleted","Група атрибути, която съдържа системни такиване може да се изтрие",module,Magento_Catalog
"Collection provider is not registered","Доставчикът на Колекции не е регистриран",module,Magento_Catalog
"Unknown link type: %1","Непознат тим връзка: %1",module,Magento_Catalog
"Provided link type ""%1"" does not exist","Посоченият тип връзка ""%1"" не съществува",module,Magento_Catalog
"Invalid data provided for linked products","Посочени са невалидни данни за свързани продукти",module,Magento_Catalog
"Product with SKU '%1' is not linked to product with SKU '%2'","Продуктът със SKU '%1' не е свързан с продукта със SKU '%2'",module,Magento_Catalog
"Product %1 doesn't have linked %2 as %3","Продуктът %1 не свързан с %2 като %3",module,Magento_Catalog
"Requested product doesn't exist","Исканият продукт не съществува",module,Magento_Catalog
"Requested product does not support images.","Исканият продукт не поддържа изображения.",module,Magento_Catalog
"Product with SKU ""%1"" does not exist","Продукт със SKU ""%1"" не съществува",module,Magento_Catalog
"Invalid product data: %1","Невалидни данни на продукт: %1",module,Magento_Catalog
"Unable to remove product %1","Не може да се премахне продукт %1",module,Magento_Catalog
"There are not websites for assign to product","Няма сайтово за асоцииране къмпродукт",module,Magento_Catalog
"Could not assign product ""%1"" to websites ""%2""","Не може да се асоциира продукт ""%1"" към сайт ""%2""",module,Magento_Catalog
"Could not save product ""%1"" with websites %2","Не може да се запише продукт ""%1"" към сайт %2",module,Magento_Catalog
"We cannot determine the field name.","Не може да определим името на полето.",module,Magento_Catalog
"Attribute '%1' is locked. %2","Атрибутът '%1' е заключен. %2",module,Magento_Catalog
"Do not change the scope. %1","Не променяйте обхвата. %1",module,Magento_Catalog
"A product type is not defined for the indexer.","Типът продукт не е дефиниран за Индексера.",module,Magento_Catalog
"%1 doesn't extend \Magento\Catalog\Model\ResourceModel\Product\Indexer\Price\DefaultPrice","%1 не разширява \Magento\Catalog\Model\ResourceModel\Product\Indexer\Price\DefaultPrice",module,Magento_Catalog
"Product with SKU %1 is not linked to product with SKU %2","Продукт със SKU %1 не е свързан с продукт със SKU %2",module,Magento_Catalog
"Multiple Select","Множествен избор",module,Magento_Catalog
Dropdown,Dropdown,module,Magento_Catalog
"%1 doesn't extend \Magento\Framework\Filter\Template","%1 не разширява \Magento\Framework\Filter\Template",module,Magento_Catalog
"As low as","Ниска като",module,Magento_Catalog
message,съобщение,module,Magento_Catalog
fl,fl,module,Magento_Catalog
123,123,module,Magento_Catalog
Images,Изображения,module,Magento_Catalog
Select...,Избиране...,module,Magento_Catalog
"Advanced Pricing","Подробно Ценообразуване",module,Magento_Catalog
"Tier Price","Редова Цена",module,Magento_Catalog
"Customer Group","Клиентска Група",module,Magento_Catalog
"Special Price From","Специална цена от",module,Magento_Catalog
To,До,module,Magento_Catalog
Done,Готово,module,Magento_Catalog
"Add Selected","Добави Избраното",module,Magento_Catalog
"Select Attribute","Избери Атрибут",module,Magento_Catalog
"Create New Attribute","Създаване нов Атрибут",module,Magento_Catalog
"Customizable Options","Customizable Options",module,Magento_Catalog
"Custom options let customers choose the product variations they want.","Custom options let customers choose the product variations they want.",module,Magento_Catalog
"Add Option","Add Option",module,Magento_Catalog
"New Option","New Option",module,Magento_Catalog
"Select Product","Select Product",module,Magento_Catalog
"Option Title","Заглавие Опция",module,Magento_Catalog
"Add Value","Добавяне Стойност",module,Magento_Catalog
Title,Заглавие,module,Magento_Catalog
"Option Type","Тип Опция",module,Magento_Catalog
Required,Необходимо,module,Magento_Catalog
"Price Type","Тип Цена",module,Magento_Catalog
"Max Characters","Макс.Символи",module,Magento_Catalog
"Compatible File Extensions","Съвместими файлови разширения",module,Magento_Catalog
"Maximum Image Size","Максимален размер на Изображение",module,Magento_Catalog
"Please leave blank if it is not an image.","Оставете празно ако не е изображение.",module,Magento_Catalog
%1,%1,module,Magento_Catalog
"This item has weight","Тази единица има тегло",module,Magento_Catalog
"This item has no weight","Тази единица няма тегло",module,Magento_Catalog
"Set Product as New From","Продукта е нов от",module,Magento_Catalog
"Related Products, Up-Sells, and Cross-Sells","Свързани продукти, Up-Sells, и Cross-Sells",module,Magento_Catalog
"Related products are shown to customers in addition to the item the customer is looking at.","Свързани продукти се показват на клиентите, допълнително към тези, които гледа клента.",module,Magento_Catalog
"Add Related Products","Добавяне Свързани Продукти",module,Magento_Catalog
"An up-sell item is offered to the customer as a pricier or higher-quality alternative to the product the customer is looking at.","up-sell единица се предлага на клиента с по-добра цена или с по-високо качество, като алтернатива на продукта, който гледа клиента.",module,Magento_Catalog
"Add Up-Sell Products","Добавяне на Up-Sell Продукти",module,Magento_Catalog
"Up-Sell Products","Up-Sell Продукти",module,Magento_Catalog
"These ""impulse-buy"" products appear next to the shopping cart as cross-sells to the items already in the shopping cart.","Тези ""импулсивно-купувани"" продукти се поставят до Пазарската Кошница като cross-sells на продуктите които вече са вътре в нея.",module,Magento_Catalog
"Add Cross-Sell Products","Добавяне Cross-Sell Продукти",module,Magento_Catalog
"Cross-Sell Products","Cross-Sell Продукти",module,Magento_Catalog
"Add Selected Products","Добавяне на избраните продукти",module,Magento_Catalog
Remove,Премахване,module,Magento_Catalog
Thumbnail,Thumbnail,module,Magento_Catalog
Actions,Действия,module,Magento_Catalog
"Schedule Update From","График Актуализиране от",module,Magento_Catalog
"Product in Websites","Продукт в Сайтове",module,Magento_Catalog
"If your Magento site has multiple views, you can set the scope to apply to a specific view.","Ако вашият Magento сайт има повече Изгледи, може да укажете обхват за специфичен Изглед.",module,Magento_Catalog
name,име,module,Magento_Catalog
"Copy Data from","Копиране данни от",module,Magento_Catalog
"If there are no custom parent categories, please use the default parent category. You can reassign the category at any time in <a href=""%1"" target=""_blank"">Products &gt; Categories</a>.","Ако няма новозададени родителски Категории, използвайте стандартната родителска категория. Може да преместите категорията по всяко време на <a href=""%1"" target=""_blank"">Products &gt; Categories</a>.",module,Magento_Catalog
"This operation can take a long time","Това действие може да отнеме много време",module,Magento_Catalog
"Collapse All","Свий всички",module,Magento_Catalog
"Expand All","Разгъни всички",module,Magento_Catalog
"Please confirm site switching. All data that hasn't been saved will be lost.","Потвърдете прешключването на сайт. Всички данни кото не за записани All data that hasn't been saved will be lost.",module,Magento_Catalog
"Use Default Value","Използвайте Стандартна стойност",module,Magento_Catalog
"Manage Titles (Size, Color, etc.)","Управлени на заглавията (Размер, Цвят, др.)",module,Magento_Catalog
"Manage Options (Values of Your Attribute)","Управлени на Опции (Стойности за вашите Атрибути)",module,Magento_Catalog
"Is Default","Е Стандартен",module,Magento_Catalog
"Sort Option","Опции за Сортиране",module,Magento_Catalog
Groups,Групи,module,Magento_Catalog
"Double click on a group to rename it.","Двойно кликване върху Група за преименуване.",module,Magento_Catalog
"Unassigned Attributes","Незададени Атрибути",module,Magento_Catalog
"A name is required.","Необходимо е име.",module,Magento_Catalog
"This group contains system attributes. Please move system attributes to another group and try again.","Тази група съдържа системни атрибути. Преместете системните атрибути в друга Група и опитайте отново.",module,Magento_Catalog
"Please enter a new group name.","Моля задайте ново име на група.",module,Magento_Catalog
"An attribute group named ""/name/"" already exists"".","Група атрибути с име ""/name/"" вече съществува"".",module,Magento_Catalog
"Sorry, we're unable to complete this request.","Не може да завършим тази заявка.",module,Magento_Catalog
"You can't remove attributes from this attribute set.","Не може да премахнете атрибути от тази група.",module,Magento_Catalog
"Custom Options","Нови Опции",module,Magento_Catalog
"This is a required option.","Това е необходима опция.",module,Magento_Catalog
"The field isn't complete.","Полето не е завършено.",module,Magento_Catalog
"Compatible file extensions to upload","Съвместими разширения за качване",module,Magento_Catalog
"Maximum image width","Максимална ширина на изображение",module,Magento_Catalog
"Maximum image height","Максимална височина на изображение",module,Magento_Catalog
"Maximum number of characters:","максимален брой символи:",module,Magento_Catalog
"start typing to search template","запичнете да пишете в търсещия шаблон",module,Magento_Catalog
"Product online","Продукт онлайн",module,Magento_Catalog
"Product offline","Продукт офлайн",module,Magento_Catalog
"Product online status","Онлайн статус на Продукт",module,Magento_Catalog
"Manage Stock","Управление Склад",module,Magento_Catalog
Qty,Брой,module,Magento_Catalog
"Out-of-Stock Threshold","Граница за Изчерпан-Продукт",module,Magento_Catalog
"Minimum Qty Allowed in Shopping Cart","Минимално количество в Кошница",module,Magento_Catalog
"Maximum Qty Allowed in Shopping Cart","Максимално количество в Кошница",module,Magento_Catalog
"Qty Uses Decimals","Количеството използва Дробни",module,Magento_Catalog
Backorders,"Неизпълнена поръчка",module,Magento_Catalog
"Notify for Quantity Below","Съобщи за количества под",module,Magento_Catalog
"Enable Qty Increments","Активирай Инкремент на количества",module,Magento_Catalog
"Qty Increments","Инкременти на количества",module,Magento_Catalog
"Stock Availability","Складова наличност",module,Magento_Catalog
"In Stock","Наличен",module,Magento_Catalog
"Out of Stock","Изчерпан",module,Magento_Catalog
"Add Product To Websites","Добави Продукт към Сайт",module,Magento_Catalog
"Remove Product From Websites","Премахни Продукт от Сайт",module,Magento_Catalog
"To hide an item in catalog or search results, set the status to ""Disabled"".","За да скриете единица в каталога или в резултат от търсене, задайте състоянието като ""Деактивирано"".",module,Magento_Catalog
"We can't save custom-defined options for bundles with dynamic pricing.","Не можем да запишем новодефинирани опции за Пакети с динамично ценообразуване.",module,Magento_Catalog
"Delete Custom Option","Изтриване Новозададена Опция",module,Magento_Catalog
"Sort Custom Options","Сортиране Новозададени Опции",module,Magento_Catalog
"Input Type","Входящ тип",module,Magento_Catalog
"%1 <span>x</span> %2 <span>px.</span>","%1 <span>x</span> %2 <span>px.</span>",module,Magento_Catalog
"Sort Custom Option","Сортиране Новозададена Опция",module,Magento_Catalog
"Item Price","Единична Цена",module,Magento_Catalog
Action,Действие,module,Magento_Catalog
"and above","и нагоре",module,Magento_Catalog
"Delete Tier","Изтриване Ред",module,Magento_Catalog
"Product In Websites","Продукт в Сайтове",module,Magento_Catalog
"(Copy data from: %1)","(Цопиране от: %1)",module,Magento_Catalog
"Browse to find or drag image here","Преглед за намиране или преместете изображението тук",module,Magento_Catalog
"Delete image","Изтриване изображение",module,Magento_Catalog
Hidden,Скрит,module,Magento_Catalog
"Alt Text","Алтернативен текст",module,Magento_Catalog
Role,Роля,module,Magento_Catalog
"Image Size","РаImage Size",module,Magento_Catalog
{size},{size},module,Magento_Catalog
"Image Resolution","Размер Изображение",module,Magento_Catalog
"{width}^{height} px","{width}^{height} пкс.",module,Magento_Catalog
"Hide from Product Page","Скриване от страницата с продукти",module,Magento_Catalog
"Product Alerts","Съобщения за Продукти",module,Magento_Catalog
"Allow Multiple Boxes for Shipping","Разрешаване изпращането на множество пакети",module,Magento_Catalog
"start typing to search attribute","започнете да пишете за търсене на атрибут",module,Magento_Catalog
"Basic Settings","Основни параметри",module,Magento_Catalog
"Advanced Settings","Всички Параметри",module,Magento_Catalog
"Changes have been made to this section that have not been saved.","В тази секция бяха направени промени, които не са записани.",module,Magento_Catalog
"This tab contains invalid data. Please resolve this before saving.","Този екран съдържа невалидни данни. Моля поправете това преди записа.",module,Magento_Catalog
"Mass Actions","Масиви Действия",module,Magento_Catalog
"Select All","Избиране Всичко",module,Magento_Catalog
"Unselect All","Размаркиране Всичко",module,Magento_Catalog
"Select Visible","Избиране Видимите",module,Magento_Catalog
"Unselect Visible","Размаркиане Видимите",module,Magento_Catalog
"Special Price","Специална Цена",module,Magento_Catalog
"Regular Price","Нормална Цена",module,Magento_Catalog
"Buy %1 for: ","Купи %1 за: ",module,Magento_Catalog
"Buy %1 for %2 each and <strong class=""benefit"">save<span class=""percent tier-%3"">&nbsp;%4</span>%</strong>","Купи %1 за %2 всяко и <strong class=""benefit"">спести<span class=""percent tier-%3"">&nbsp;%4</span>%</strong>",module,Magento_Catalog
"Buy %1 for %2 each","Купи %1 за %2 всяко",module,Magento_Catalog
"Shop By","Купи по",module,Magento_Catalog
"Shopping Options","Опции за покупка",module,Magento_Catalog
"Compare Products","Сравняване продукти",module,Magento_Catalog
"Print This Page","Отпечатай Страницата",module,Magento_Catalog
"Remove Product","Премахване Продукт",module,Magento_Catalog
"Add to Cart","Добавяне в кошницата",module,Magento_Catalog
"In stock","В наличност",module,Magento_Catalog
"Out of stock","Изчерпан",module,Magento_Catalog
"Add to Wish List","Добави в Списък желания",module,Magento_Catalog
"You have no items to compare.","Нямате продукти за сравнение.",module,Magento_Catalog
"Remove This Item","Премахване",module,Magento_Catalog
Compare,Сравнение,module,Magento_Catalog
"Clear All","Изчистване всичко",module,Magento_Catalog
Prev,Предишен,module,Magento_Catalog
Next,Следващ,module,Magento_Catalog
"We can't find products matching the selection.","We can't find products matching the selection.",module,Magento_Catalog
"Add to Compare","Add to Compare",module,Magento_Catalog
"Learn More","Learn More",module,Magento_Catalog
"We found other products you might like!","We found other products you might like!",module,Magento_Catalog
"More Choices:","More Choices:",module,Magento_Catalog
"Check items to add to the cart or","Check items to add to the cart or",module,Magento_Catalog
"select all","Избиране Всичко",module,Magento_Catalog
"Items %1-%2 of %3","Единици %1-%2 от %3",module,Magento_Catalog
"%1 Item","%1 Единица",module,Magento_Catalog
"%1 Items","%1 Единици",module,Magento_Catalog
Show,Покажи,module,Magento_Catalog
"per page","на страница",module,Magento_Catalog
"Sort By","Сортиране по",module,Magento_Catalog
"Set Ascending Direction","Задаване Нарастваща посока",module,Magento_Catalog
"Set Descending Direction","Задаване Намаляваща посока",module,Magento_Catalog
"View as","Изглед като",module,Magento_Catalog
"More Information","Още информация",module,Magento_Catalog
Loading...,Зареждане...,module,Magento_Catalog
"* Required Fields","* Задължителни полета",module,Magento_Catalog
Availability,Достъпност,module,Magento_Catalog
"Terms and Conditions","Термини и Условия",module,Magento_CheckoutAgreements
"Add New Condition","Добавяне ново условие",module,Magento_CheckoutAgreements
"Save Condition","Запомняне условие",module,Magento_CheckoutAgreements
"Delete Condition","Изтриване условие",module,Magento_CheckoutAgreements
"Edit Terms and Conditions","Редактиране Термини и Условия",module,Magento_CheckoutAgreements
"New Terms and Conditions","Нови Термини и Условия",module,Magento_CheckoutAgreements
"Terms and Conditions Information","Информация Термини и Условия",module,Magento_CheckoutAgreements
"Condition Name","Име на условие",module,Magento_CheckoutAgreements
Status,Състояние,module,Magento_CheckoutAgreements
Enabled,Активирано,module,Magento_CheckoutAgreements
Disabled,Деактивирано,module,Magento_CheckoutAgreements
"Show Content as","Покажи съдържанието като",module,Magento_CheckoutAgreements
Text,Текст,module,Magento_CheckoutAgreements
HTML,HTML,module,Magento_CheckoutAgreements
Applied,Приложено,module,Magento_CheckoutAgreements
"Store View","Изглед Склад",module,Magento_CheckoutAgreements
"Checkbox Text","Checkbox Текст",module,Magento_CheckoutAgreements
Content,Съдържание,module,Magento_CheckoutAgreements
"Content Height (css)","Височина на съдържанието (css)",module,Magento_CheckoutAgreements
"Content Height","Височина на съдържанието",module,Magento_CheckoutAgreements
ID,ID,module,Magento_CheckoutAgreements
Condition,Условие,module,Magento_CheckoutAgreements
Sales,Продажби,module,Magento_CheckoutAgreements
"Checkout Conditions","Услови на Касата",module,Magento_CheckoutAgreements
"Checkout Terms and Conditions","Термини и Условия на Касата",module,Magento_CheckoutAgreements
"This condition no longer exists.","Това условие вече не съществува.",module,Magento_CheckoutAgreements
"You deleted the condition.","Изтрихте условието.",module,Magento_CheckoutAgreements
"Something went wrong  while deleting this condition.","Нещо не е наред при изтриването на това условие.",module,Magento_CheckoutAgreements
"Edit Condition","Редактиране условие",module,Magento_CheckoutAgreements
"New Condition","Ново условие",module,Magento_CheckoutAgreements
"You saved the condition.","Записахте условието.",module,Magento_CheckoutAgreements
"Something went wrong while saving this condition.","Нещо не е наред при записа на това условие.",module,Magento_CheckoutAgreements
Automatically,Автоматично,module,Magento_CheckoutAgreements
Manually,Ръчно,module,Magento_CheckoutAgreements
"Please agree to all the terms and conditions before placing the order.","Моля сългасете се с всички Термини и Условия преди да запишете поръчката.",module,Magento_CheckoutAgreements
"Unable to save checkout agreement %1","Не може да се запише платежен договор %1",module,Magento_CheckoutAgreements
"Unable to remove checkout agreement %1","Не може да се премахне платежен договор %1",module,Magento_CheckoutAgreements
"Checkout agreement with specified ID ""%1"" not found.","Платежен договор с посочения ID ""%1"" не съществува.",module,Magento_CheckoutAgreements
"Shopping Cart",Кошница,module,Magento_Checkout
"Invalid method: %1","Невалиден метод: %1",module,Magento_Checkout
City,Град,module,Magento_Checkout
Country,Държава,module,Magento_Checkout
State/Province,Област,module,Magento_Checkout
"Zip/Postal Code","Пощенски код",module,Magento_Checkout
"My Cart (1 item)","Моята кошница (1 нещо)",module,Magento_Checkout
"My Cart (%1 items)","Моята кошница (%1 неща)",module,Magento_Checkout
"My Cart","Моята кошница",module,Magento_Checkout
"For delivery questions.","За въпроси по доставката.",module,Magento_Checkout
"Customer is already registered","Клиентът вече е регистриран",module,Magento_Checkout
"Your session has expired","Сесията ви е приключила",module,Magento_Checkout
"A letter with further instructions will be sent to your email.","Писмо с следващи инструкции ще бъде изпратено на вашия email.",module,Magento_Checkout
"You added %1 to your shopping cart.","Добавихте %1 в кошницата си.",module,Magento_Checkout
"We can't add this item to your shopping cart right now.","Номожем да добавим това в кошницата ви в момента.",module,Magento_Checkout
"Out of stock","Изчерпан",module,Magento_Checkout
